territory_id,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
208,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,14,3,19,8,8,1
209,0,0,15,15,15,15,15,15,9,9,3,3,9,1,3,3,3,3,18,18,18,18,19,19
210,9,9,9,9,10,9,10,9,12,9,9,9,9,9,9,9,8,8,3,3,19,8,8,19
211,10,10,10,10,10,7,9,9,14,14,14,14,14,14,14,14,14,14,11,8,11,8,8,8
212,0,9,9,9,6,11,11,11,11,9,9,11,11,9,9,9,9,9,19,19,19,19,19,19
213,9,9,9,9,9,9,9,9,9,9,9,9,11,9,9,9,9,9,14,19,19,8,8,19
214,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,19,19,8,8,19
215,0,0,0,9,9,9,9,9,9,9,9,9,11,9,9,9,9,9,14,19,18,8,8,19
216,9,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,3,19,19,4,8,19
217,9,9,9,9,9,9,9,9,9,9,9,10,14,9,9,9,9,9,14,19,19,8,8,8
218,10,10,13,7,7,7,7,7,7,9,14,14,11,14,5,5,5,1,1,5,18,18,18,18
219,9,9,9,9,9,9,10,9,12,9,10,10,14,9,9,11,8,3,3,19,8,8,8,19
220,9,9,12,15,15,9,12,12,9,9,9,9,9,9,9,8,3,9,18,3,18,3,3,3
221,9,9,9,9,9,9,9,9,9,9,9,10,14,9,9,9,9,9,14,19,19,8,8,19
222,10,9,9,9,9,9,7,7,14,14,14,14,14,14,14,14,14,14,14,19,11,11,11,11
223,6,6,6,9,9,9,10,9,12,12,9,9,9,9,10,9,8,3,3,3,8,8,8,19
224,10,10,10,7,7,7,7,7,7,7,5,5,14,14,14,5,14,14,14,14,7,11,11,11
225,10,10,10,10,10,1,1,1,14,14,14,14,14,14,14,14,14,14,11,1,11,11,8,11
226,9,10,10,1,10,9,7,1,14,14,10,10,14,14,14,14,14,8,11,8,11,8,8,11
227,10,10,10,6,10,1,1,1,1,10,10,1,14,9,10,9,14,8,11,1,11,8,8,1
228,10,10,10,10,10,7,1,1,14,14,14,14,14,14,14,14,14,14,1,1,11,11,8,11
229,10,10,10,10,10,7,1,1,14,14,14,14,14,14,14,5,14,14,1,1,11,11,11,11
230,15,15,15,15,9,9,9,9,9,9,9,3,9,1,3,3,3,9,3,3,18,3,3,18
231,9,9,9,9,9,9,9,9,9,11,11,9,14,9,9,9,8,9,3,3,19,8,8,19
232,4,15,15,15,15,12,12,12,9,6,9,6,6,8,0,3,16,3,3,3,18,3,3,0
