territory_id,share_2023,share_2024,cafe_2023,cafe_2024,food_2023,food_2024,total_2023,total_2024,d_share_pp,d_cafe_pp,d_food_pp,growth_total,name,short,region,mo_type,macro,sub,market_access,population,wage,urban_share,lat,lon,type,log_access,log_pop,log_wage,start,access_q
1193,0.09532375564830116,0.15173696333094627,0.030653305009804344,0.027242944069866895,0.4872873992635008,0.46192167140618995,20476.333333333332,23707.5,5.641320768264511,-0.34103609399374485,-2.536572785731084,0.1578000618600337,муниципальный округ Озерский,Озерский,Калининградская область,муниципальный округ,3,1,291.6,12553.0,56999.8,0.3440611805942802,54.424700001553326,21.95403128253966,Сельские и малые,5.675383000134503,9.437714959818209,10.950803038038602,9.532375564830115,q2
1194,0.0865456124322949,0.15848143413009286,0.039175123313843825,0.038948184270555214,0.47570175458911734,0.4458126464857375,21370.75,23219.5,7.193582169779796,-0.02269390432886112,-2.988910810337986,0.08650842857644214,муниципальный округ Полесский,Полесский,Калининградская область,муниципальный округ,3,0,312.9,17007.0,60342.0,0.407714470512142,54.83500682321881,21.254435737223037,Сельские и малые,5.745883650674837,9.741380302992413,11.007783657672535,8.654561243229491,q3
1195,0.10615586654130893,0.1789231422639291,0.022079736672277903,0.02175303886480935,0.5005283856299417,0.47377538064751734,18931.583333333332,20667.916666666668,7.2767275722620175,-0.032669780746855115,-2.675300498242439,0.09171622377068323,муниципальный округ Правдинский,Правдинский,Калининградская область,муниципальный округ,3,0,309.3,18045.0,72264.6,0.2160709337766694,54.44681263869655,21.184648753775903,Сельские и малые,5.734311679691024,9.800623917076889,11.188089661684616,10.615586654130894,q3
1196,0.08224789315148855,0.14570128847225197,0.027249605545834162,0.02554646823100752,0.5139478187754828,0.4723642593952638,21154.083333333332,24746.0,6.345339532076342,-0.1703137314826641,-4.158355938021901,0.16979779317625843,муниципальный округ Славский,Славский,Калининградская область,муниципальный округ,3,0,294.7,15573.0,46801.7,0.2556347524561742,55.03351601529775,21.518088098800263,Сельские и малые,5.685957889743649,9.653293924495339,10.753674806032334,8.224789315148854,q2
1197,0.07693719923301215,0.1239302703494632,0.043982918771155365,0.044353438882765266,0.44482387062356593,0.42647701976263935,23770.25,27656.666666666668,4.699307111645106,0.037052011160990106,-1.8346850860926578,0.1634991919170672,муниципальный округ Черняховский,Черняховский,Калининградская область,муниципальный округ,0,1,299.2,45312.0,62572.9,0.7786899717514124,54.66404065378545,21.73700374177967,Крупные и средние города,5.7011122461003225,10.721327177053391,11.044087556008508,7.693719923301215,q2
1198,0.12242215326595236,0.15175764725992066,0.0519805701074243,0.0535512204894115,0.3945213294150372,0.3848731864115546,33451.666666666664,38975.25,2.93354939939683,0.15706503819871986,-0.9648143003482601,0.1651213193164267,городской округ город Калуга,Калуга,Калужская область,городской округ,0,4,399.5,351103.0,79422.4,0.9389637798594714,54.55569442890096,36.22967316498961,Крупные и средние города,5.990213765206329,12.768834906694215,11.282535723317046,12.242215326595236,q5 (высокая)
1200,0.15905906275855738,0.22167801155566733,0.023140179688294234,0.022652351652840144,0.46717380380019,0.43866373670018444,23067.5,25171.75,6.261894879710994,-0.04878280354540902,-2.8510067100005587,0.09122141541129292,Бабынинский муниципальный район,Бабынинский,Калужская область,муниципальный район,0,1,389.8,20665.0,68312.5,0.5118799903218001,54.42661847585329,35.76138261362571,Крупные и средние города,5.96563378707346,9.936196726945832,11.131848044918895,15.905906275855738,q5 (высокая)
1201,0.1585074004049136,0.20733703632156616,0.01336535790699065,0.008903486832551748,0.5324103750838807,0.5056709322765611,23080.416666666668,26484.916666666668,4.882963591665257,-0.44618710744389023,-2.6739442807319547,0.14750600256350088,Барятинский муниципальный район,Барятинский,Калужская область,муниципальный район,3,0,360.3,5446.0,59608.3,0.0,54.33917451561327,34.54464471572641,Сельские и малые,5.886937017754048,8.602636673233706,10.99555010510239,15.85074004049136,q4
1203,0.1626472662540811,0.20653935995945547,0.020441186701514964,0.017447827749964246,0.48235699996987186,0.46695970775478496,23582.583333333332,26192.833333333332,4.389209370537436,-0.2993358951550718,-1.53972922150869,0.11068549883211842,Дзержинский муниципальный район,Дзержинский,Калужская область,муниципальный район,0,1,399.3,56426.0,68888.7,0.6874667706376493,54.71890086301537,35.869790949454355,Крупные и средние города,5.989713014069176,10.940685324169365,11.140247437745812,16.26472662540811,q5 (высокая)
1204,0.14567268003005782,0.1873127859468524,0.011182620928321537,0.010464651715871165,0.47289291134347416,0.45891858566537747,21142.416666666668,23442.083333333332,4.164010591679459,-0.07179692124503721,-1.39743256780967,0.10877028406560263,Думиничский муниципальный район,Думиничский,Калужская область,муниципальный район,3,0,366.0,13284.0,42288.3,0.4098915989159891,53.93263250908408,35.032651850395844,Сельские и малые,5.902633333401366,9.494315582496638,10.652265731030031,14.56726800300578,q4
1205,0.164130835308668,0.20127963585840622,0.012126344874281672,0.015191796293862003,0.5035179779842268,0.4723832618603017,22809.166666666668,26357.333333333332,3.714880054973821,0.30654514195803306,-3.1134716123925097,0.15555880311278347,Жиздринский муниципальный район,Жиздринский,Калужская область,муниципальный район,3,0,360.6,9807.0,44104.3,0.5499133272152544,53.66050835189578,34.73374152805634,Сельские и малые,5.887769310769217,9.19085169539232,10.694312562350502,16.4130835308668,q4
1206,0.1805811454486327,0.2120914855746022,0.026587652661196854,0.02720729013232784,0.43732747708799263,0.42497002971997505,25544.833333333332,29082.75,3.1510340125969485,0.061963747113098766,-1.2357447368017582,0.13849832647175875,Жуковский муниципальный район,Жуковский,Калужская область,муниципальный район,0,1,435.2,60240.0,83534.0,0.6224767596281541,55.00085991553806,36.89006907807014,Крупные и средние города,6.0758056955417326,11.006091862473776,11.333009013590118,18.058114544863272,q5 (высокая)
1207,0.15618580181357553,0.18875659071501663,0.026398077817898425,0.02859292863664375,0.4625067733133845,0.44802283501588547,24375.75,28839.583333333332,3.2570788901441103,0.21948508187453267,-1.4483938297499055,0.1831259892857997,Кировский муниципальный район,Кировский,Калужская область,муниципальный район,0,1,351.8,37540.0,56599.0,0.7304741608950452,54.116444706488394,34.373182756714,Крупные и средние города,5.8630628323034575,10.533162310140499,10.943746596190673,15.618580181357553,q4
1208,0.15130141765882474,0.22902094104037052,0.009478775573178434,0.007711909175519002,0.5307813631547741,0.49345254773546615,21296.916666666668,25353.833333333332,7.771952338154578,-0.17668663976594312,-3.7328815419307935,0.19049314650399296,Износковский муниципальный район,Износковский,Калужская область,муниципальный район,3,0,382.8,6363.0,68389.6,0.0,55.01065994046244,35.40672551943131,Сельские и малые,5.947512659578799,8.758255243232792,11.132976045266732,15.130141765882474,q5 (высокая)
1209,0.16012931532178165,0.20185420556198697,0.02350520079124678,0.022703783527469008,0.46264686552331097,0.45223012562162324,24037.166666666668,27265.75,4.172489024020532,-0.08014172637777726,-1.0416739901687733,0.1343163018381257,Козельский муниципальный район,Козельский,Калужская область,муниципальный район,0,1,377.6,38129.0,56722.2,0.7311232919824805,54.03580755533302,35.82320995086144,Крупные и средние города,5.933835434271345,10.548730426438988,10.94592094747779,16.012931532178165,q4
1210,0.20127858835636983,0.25800772894651286,0.019543106933576315,0.01746805796181697,0.4551482237097287,0.4352593579632693,22639.666666666668,25204.5,5.672914059014303,-0.20750489717593462,-1.9888865746459372,0.11328935938397211,Куйбышевский муниципальный район,Куйбышевский,Калужская область,муниципальный район,3,0,345.0,7291.0,56391.3,0.0,54.08061150359949,33.841774098676915,Сельские и малые,5.84354441703136,8.89439598980643,10.940070170268426,20.12785883563698,q4
1211,0.14057249657906076,0.17215632272429585,0.03020072686190542,0.02945468040141035,0.47492523252197677,0.4554055490785361,24102.833333333332,28452.666666666668,3.158382614523508,-0.07460464604950694,-1.9519683443440683,0.180469792624657,Людиновский муниципальный район,Людиновский,Калужская область,муниципальный район,0,1,354.9,38134.0,61454.2,0.9166885194314784,53.911759568405536,34.48748582928545,Крупные и средние города,5.871836059652451,10.54886155162439,11.026047460909156,14.057249657906077,q4
1212,0.14229639443077127,0.17406452598819622,0.03399412885794258,0.037310504294641104,0.42530175976295564,0.4114481456732919,28242.333333333332,33097.416666666664,3.1768131557424946,0.33163754366985276,-1.3853614089663735,0.17190801043351,Малоярославецкий муниципальный район,Малоярославецкий,Калужская область,муниципальный район,0,1,430.5,69194.0,77128.2,0.608029597942018,54.88819830859168,36.392440992687945,Крупные и средние города,6.064947323867785,11.144669432644335,11.253224251432858,14.229639443077128,q5 (высокая)
1213,0.17780747875191952,0.21274488687816154,0.014651430447542963,0.014784030821871746,0.4579223199135926,0.4470755792202526,23083.333333333332,25967.583333333332,3.493740812624202,0.013260037432878333,-1.0846740693340018,0.1249494584837545,Медынский муниципальный район,Медынский,Калужская область,муниципальный район,3,1,407.3,12187.0,49871.7,0.6575859522441946,55.07698882757621,35.825356788092044,Сельские и малые,6.009550014654367,9.408125088823502,10.817208986589604,17.780747875191953,q5 (высокая)
1214,0.15387594298905455,0.19552848343891394,0.009548234425482827,0.007684509481953046,0.49527536898624125,0.48699331946658475,22374.333333333332,23758.416666666668,4.1652540449859385,-0.1863724943529781,-0.8282049519656498,0.06186031613604892,Мещовский муниципальный район,Мещовский,Калужская область,муниципальный район,3,0,376.4,11280.0,48563.5,0.3299645390070922,54.34203710847794,35.303724122194126,Сельские и малые,5.930652407711224,9.33078652505205,10.790627498918582,15.387594298905455,q4
1215,0.18578124479464417,0.2194336000421113,0.014643614526233457,0.013830440738830755,0.5167493489744771,0.5013812104871979,21872.75,24411.666666666668,3.3652355247467125,-0.08131737874027024,-1.5368138487279248,0.11607670122260205,Мосальский муниципальный район,Мосальский,Калужская область,муниципальный район,3,0,371.4,9032.0,49701.5,0.4715456155890168,54.552232213261306,34.85603933043997,Сельские и малые,5.917279648918606,9.108529105829499,10.813790392715799,18.578124479464417,q4
1217,0.1595496433276173,0.2006078347303977,0.02071101882109388,0.018977375692906487,0.5124463720462363,0.4851038044136324,21812.916666666668,25151.0,4.105819140278038,-0.17336431281873949,-2.7342567632603956,0.153032415808676,Спас-Деменский муниципальный район,Спас-Деменский,Калужская область,муниципальный район,3,0,349.0,7334.0,48916.0,0.6268066539405509,54.40006825872968,33.97551415970682,Сельские и малые,5.855071922202427,8.900276348631271,10.797859820309261,15.954964332761731,q4
1218,0.15795816910752528,0.19593724968515025,0.016653911607631983,0.016632468456317693,0.4956617457184634,0.46872996077779616,22803.666666666668,25694.833333333332,3.7979080577624975,-0.002144315131429042,-2.6931784940667223,0.1267851661282542,Сухиничский муниципальный район,Сухиничский,Калужская область,муниципальный район,3,1,374.0,22227.0,50460.2,0.7207450398164394,54.11582541028716,35.24101725620128,Сельские и малые,5.924255797414532,10.009063045084767,10.828940185722667,15.795816910752528,q4
1219,0.18988493421866215,0.22776678741928344,0.017500986714095907,0.01956010331258824,0.44586837146534686,0.44003923654707355,25503.583333333332,27958.416666666668,3.788185320062129,0.20591165984923318,-0.5829134918273304,0.09625444790437965,Тарусский муниципальный район,Тарусский,Калужская область,муниципальный район,3,1,425.3,16375.0,65384.6,0.5937099236641221,54.71579843673939,37.01360645963669,Сельские и малые,6.052794802259588,9.703511060503452,11.088042035710817,18.988493421866217,q5 (высокая)
1220,0.18289664549443174,0.2373099335597149,0.013711110686296255,0.014010630389423845,0.528361913262755,0.4933171781224024,21679.083333333332,26444.5,5.441328806528315,0.02995197031275907,-3.5044735140352556,0.2198163360228178,Ульяновский муниципальный район,Ульяновский,Калужская область,муниципальный район,3,0,361.5,6942.0,56053.3,0.0,53.704910510888986,35.58939675731653,Сельские и малые,5.890262041598819,8.845345196421732,10.934058302770751,18.289664549443174,q4
1221,0.1548791180687533,0.1785490483343258,0.027188121217520084,0.03421593976352469,0.48541577121026597,0.4487111224936824,24389.833333333332,30104.75,2.3669930265572514,0.7027818546004604,-3.670464871658358,0.2343155276447153,Ферзиковский муниципальный район,Ферзиковский,Калужская область,муниципальный район,3,1,403.5,18112.0,72028.2,0.0,54.519673965690394,36.68028591957186,Сельские и малые,6.000176487710004,9.80432998100291,11.184812987983491,15.48791180687533,q5 (высокая)
1222,0.17738035385364256,0.24031922780369738,0.009852477355964057,0.008342202215315843,0.5052803196535444,0.4937153403911998,19611.5,21680.916666666668,6.293887395005482,-0.15102751406482137,-1.1564979262344566,0.10552057041361795,Хвастовичский муниципальный район,Хвастовичский,Калужская область,муниципальный район,3,0,355.4,9685.0,48986.0,0.0,53.48138987482697,35.1349983758115,Сельские и малые,5.8732439157205505,9.178333575841096,10.799289821982947,17.738035385364256,q4
1223,0.16063556400130172,0.20494981468547105,0.014530115645236636,0.01585368550355835,0.4831957630510109,0.46034401848257644,22628.416666666668,24491.25,4.431425068416933,0.13235698583217143,-2.285174456843447,0.08232274315849164,Юхновский муниципальный район,Юхновский,Калужская область,муниципальный район,3,0,373.6,12596.0,48955.6,0.5087329310892347,54.71455933912683,35.2567913892711,Сельские и малые,5.923185706354688,9.441134582220915,10.798669043866676,16.06355640013017,q4
1224,0.08999695666606394,0.12121036965578076,0.05915110000476986,0.06152796111116793,0.39621290118041164,0.38212886264990953,33429.833333333336,39373.75,3.1213412989716818,0.2376861106398065,-1.4084038530502108,0.17780276100688508,городской округ Кемеровский,Кемеровский,Кемеровская область,городской округ,0,4,246.0,544600.0,77793.8,1.0,55.37934687800832,86.08214982801923,Крупные и средние города,5.5053315359323625,13.207806859221796,11.261817015474236,8.999695666606394,q2
1225,0.10371918014750812,0.14158786809768675,0.031207043380332627,0.03791529686345747,0.4663790636264178,0.4464197812681265,26075.5,30152.916666666668,3.7868687950178628,0.6708253483124846,-1.9959282358291308,0.15636964455779045,городской округ Анжеро-Судженский,Анжеро-Судженский,Кемеровская область,городской округ,0,4,227.6,69293.0,54175.5,0.9790887968481664,56.0514581386135,86.09227305050452,Крупные и средние города,5.427589702252176,11.146099169975122,10.8999840557113,10.371918014750813,q1 (низкая)
1226,0.110153361285338,0.14738572346490328,0.03649241954236814,0.04292815849949233,0.43978687425232416,0.42300175602461004,28085.916666666668,32889.833333333336,3.7232362179565284,0.6435738957124189,-1.6785118227714113,0.1710436131987858,городской округ Беловский,Беловский,Кемеровская область,городской округ,0,4,231.9,119175.0,71657.3,0.986221942521502,54.3656000241312,86.28653743443853,Крупные и средние города,5.446306244261486,11.688348280073026,11.179650312225586,11.0153361285338,q2
1227,0.09826170490869592,0.1389781224413839,0.02670003712266264,0.03321552176532087,0.47307651977975745,0.4548930860652873,27003.583333333332,31288.5,4.0716417532688,0.6515484642658227,-1.8183433714470176,0.15867955795990052,городской округ Березовский,Березовский,Кемеровская область,городской округ,0,3,231.2,45757.0,64498.2,0.9539305461459447,55.64158145338488,86.26136530467522,Крупные и средние города,5.443283136798223,10.731100064464005,11.074392595417713,9.826170490869591,q2
1228,0.11143643398601681,0.14699148053413597,0.031972221109418775,0.0304459991543736,0.4899300570674046,0.4695436655185681,25063.25,29632.583333333332,3.5555046548119154,-0.1526221955045176,-2.0386391548836533,0.18231208376141694,городской округ Калтанский,Калтанский,Кемеровская область,городской округ,0,3,224.3,29026.0,70769.5,0.7251085233928203,53.493764237570055,87.28935291148774,Крупные и средние города,5.412984441526163,10.275947259030309,11.167183395904276,11.14364339860168,q1 (низкая)
1229,0.10154549215181964,0.1374486074047984,0.04089622506002701,0.045468218129442434,0.4442146931811095,0.4304489537747727,28732.166666666668,33179.083333333336,3.590311525297875,0.4571993069415421,-1.3765739406336797,0.15477136542667047,городской округ Киселевский,Киселевский,Кемеровская область,городской округ,0,4,229.8,85300.0,68025.3,0.9502344665885112,54.013014553409405,86.57809379254635,Крупные и средние города,5.437209365414655,11.35392973347977,11.127634973785051,10.154549215181964,q1 (низкая)
1230,0.09513206173938034,0.13188470406149136,0.036733725969347535,0.039704700239457054,0.44158498737960755,0.4297485565632105,29266.416666666668,34236.0,3.675264232211102,0.29709742701095193,-1.183643081639707,0.1698049812498399,городской округ Ленинск-Кузнецкий,Ленинск-Кузнецкий,Кемеровская область,городской округ,0,4,243.2,90570.0,69133.2,0.9858010378712598,54.66213312824836,86.18067587108861,Крупные и средние города,5.493884150092012,11.413878311368995,11.143790357467285,9.513206173938034,q2
1231,0.09587676497808179,0.126558887171606,0.04680938979385666,0.04814843971022418,0.4268101618322757,0.4168859393940667,31687.833333333332,36747.25,3.06821221935242,0.13390499163675185,-0.9924222438209007,0.15966432963229837,городской округ Междуреченский,Междуреченский,Кемеровская область,городской округ,1,3,217.7,96216.0,76520.8,0.9881932318949032,53.79692899061321,88.60122183229784,Северные и ресурсные,5.3831179682405015,11.474350942990453,11.245317878282602,9.587676497808179,q1 (низкая)
1232,0.11034990806401183,0.15104981411911703,0.030389120058392696,0.03351172466252669,0.46264170718248154,0.439618882349421,26771.0,30769.5,4.069990605510519,0.3122604604133997,-2.3022824833060564,0.14935938142019345,городской округ Мысковский,Мысковский,Кемеровская область,городской округ,0,4,221.7,41229.0,68218.9,0.9512236532537776,53.61823972550773,87.70784151412522,Крупные и средние города,5.4013251166222656,10.62689717122296,11.130476931538915,11.034990806401183,q1 (низкая)
1233,0.08797758759645558,0.12180618859158175,0.05799798153916192,0.05822199614169782,0.4061953488709636,0.3941475624193689,31990.916666666668,37415.833333333336,3.3828600995126177,0.022401460253589772,-1.204778645159471,0.1695767809091644,городской округ Новокузнецкий,Новокузнецкий,Кемеровская область,городской округ,0,4,246.0,531186.0,71643.2,1.0,53.79759219477312,87.1925347620312,Крупные и средние города,5.5053315359323625,13.182867521375364,11.179453522960433,8.797758759645557,q2
1234,0.0976698221585615,0.130734109220612,0.04252320554765074,0.04036904588645881,0.44768770010969733,0.44235800647051193,27026.083333333332,31523.0,3.3064287062050486,-0.21541596611919303,-0.5329693639185396,0.16639172651111744,городской округ Осинниковский,Осинниковский,Кемеровская область,городской округ,0,4,225.3,43655.0,63422.8,0.8984766922460199,53.641234473626064,87.3893992645944,Крупные и средние города,5.4174328474381985,10.684073102244907,11.057578697228125,9.76698221585615,q1 (низкая)
1235,0.10640092641275371,0.14416122769572323,0.03206524622315348,0.0358284325530051,0.4557181074513286,0.44023247667089666,25811.416666666668,30470.333333333332,3.7760301282969517,0.376318632985162,-1.548563078043197,0.18049829371369897,городской округ Полысаевский,Полысаевский,Кемеровская область,городской округ,1,3,235.4,27901.0,72218.1,0.9095731335794416,54.5713963268331,86.27226061116372,Северные и ресурсные,5.461286194826176,10.236417809461043,11.187445985983574,10.640092641275372,q2
1236,0.09412121901868213,0.12880648338856868,0.05266763074419021,0.05206276787472053,0.4175147746996583,0.4083953516348926,28865.666666666668,33722.333333333336,3.4685264369886544,-0.06048628694696814,-0.9119423064765708,0.16825063223899206,городской округ Прокопьевский,Прокопьевский,Кемеровская область,городской округ,0,4,251.2,172618.0,57334.1,1.0,53.87474643184344,86.73416177778402,Крупные и средние города,5.526249434594043,12.058836339563555,10.956650839131099,9.412121901868213,q2
1237,0.11120644687368807,0.15707920676662518,0.029898573401514708,0.030783024745820994,0.4961110042091472,0.47676509964937663,24406.083333333332,29061.833333333332,4.587275989293711,0.08844513443062862,-1.9345904559770588,0.19076186606481316,городской округ Тайгинский,Тайгинский,Кемеровская область,городской округ,0,4,229.8,23065.0,64184.6,0.9511380880121396,56.11851474385473,85.68408302728027,Крупные и средние города,5.437209365414655,10.04607159599192,11.069518585513942,11.120644687368806,q1 (низкая)
1238,0.09750722164037712,0.13311487060539576,0.043007113403861284,0.04738548490821164,0.43215945442898723,0.4148629250105574,27947.166666666668,33494.75,3.560764896501864,0.4378371504350359,-1.7296529418429851,0.19850253156253173,городской округ Юргинский,Юргинский,Кемеровская область,городской округ,0,4,248.2,78009.0,47192.9,1.0,55.717366334706625,84.90535245711155,Крупные и средние города,5.514234872770507,11.26457948363082,10.76199873653005,9.750722164037711,q2
1240,0.1130700133180332,0.176569831405856,0.023199504780520172,0.02412492904547894,0.49384600353429503,0.46475104632411607,22045.333333333332,27360.916666666668,6.349981808782281,0.09254242649587678,-2.909495721017896,0.24112056973509155,Беловский муниципальный округ,Беловский,Кемеровская область,муниципальный округ,1,3,234.5,24823.0,84135.1,0.0,54.41701306365974,86.67669357126785,Северные и ресурсные,5.457455587886334,10.11952592172029,11.340179119175836,11.307001331803319,q2
1241,0.10568195262075149,0.14776921045865873,0.028062330882805405,0.032931983081001946,0.4820124885744268,0.4655445151649103,23867.166666666668,28486.583333333332,4.208725783790725,0.4869652198196541,-1.64679734095165,0.1935469228996598,Гурьевский муниципальный округ,Гурьевский,Кемеровская область,муниципальный округ,1,3,230.9,36402.0,63985.3,0.7838855007966595,54.3779561531028,85.596354578817,Северные и ресурсные,5.44198471636045,10.502378997170354,11.066408648459594,10.568195262075148,q1 (низкая)
1242,0.1178793433254161,0.17081991731963486,0.013776965295674222,0.01613358004334582,0.54084196679838,0.5147158026496679,20549.583333333332,24442.416666666668,5.2940573994218765,0.23566147476715998,-2.612616414871216,0.1894361199537704,Ижморский муниципальный округ,Ижморский,Кемеровская область,муниципальный округ,3,0,225.5,9689.0,47315.5,0.4753844566002683,56.14227895548841,86.80020726990065,Сельские и малые,5.418320158942733,9.178746500385005,10.764593216359815,11.78793433254161,q1 (низкая)
1243,0.09355244302060572,0.13625646382275122,0.047541529587150945,0.05024357332593656,0.40891327790237303,0.38004473933580374,29726.166666666668,35965.583333333336,4.2704020802145495,0.2702043738785617,-2.886853856656929,0.2098964436495343,Кемеровский муниципальный округ,Кемеровский,Кемеровская область,муниципальный округ,1,3,448.4,45263.0,78691.2,0.0,55.513029365931715,86.27249966849189,Северные и ресурсные,6.105685691198005,10.720245200685072,11.27328661112682,9.355244302060573,q5 (высокая)
1244,0.11264037185750218,0.16416282881578678,0.01756194872985044,0.01573501727508354,0.5049110660143326,0.49760807974817167,22932.75,26415.0,5.1522456958284595,-0.18269314547669016,-0.7302986266160882,0.15184615887758768,Крапивинский муниципальный округ,Крапивинский,Кемеровская область,муниципальный округ,3,1,228.6,21713.0,47217.0,0.5534472435867913,54.95929756573872,87.09883270080704,Сельские и малые,5.43197375136071,9.985666438493771,10.76250927621971,11.264037185750219,q1 (низкая)
1246,0.101432950010434,0.14585322483607435,0.02248339355550022,0.024605912513338737,0.48569781225345426,0.4665467527655465,23116.916666666668,27291.75,4.442027482564035,0.21225189578385173,-1.915105948790774,0.18059646074483693,Мариинский муниципальный округ,Мариинский,Кемеровская область,муниципальный округ,3,1,221.7,50597.0,45788.2,0.795817933869597,56.39676116229665,87.79925522615235,Сельские и малые,5.4013251166222656,10.831647564980372,10.731781694985497,10.1432950010434,q1 (низкая)
1249,0.09972055838371204,0.14608885339092484,0.021119578495806462,0.023889193992924187,0.48505614578205947,0.46928934433411795,22905.916666666668,27045.916666666668,4.63682950072128,0.2769615497117725,-1.5766801447941514,0.18073932863052122,Промышленновский муниципальный округ,Промышленновский,Кемеровская область,муниципальный округ,3,1,234.9,45477.0,51912.5,0.4239065901444686,54.91318593206709,85.44755249759854,Сельские и малые,5.459159891664867,10.724961982628129,10.857314887939008,9.972055838371203,q2
1250,0.13361589446360347,0.17098101190006498,0.03384804524602871,0.03163271560707005,0.43341712476247823,0.42303104036073136,29613.833333333332,35153.0,3.736511743646151,-0.22153296389586588,-1.0386084401746876,0.18704659421554126,Таштагольский муниципальный район,Таштагольский,Кемеровская область,муниципальный район,1,3,211.8,48876.0,60700.5,0.904001964154186,52.82545845414205,88.12535552711438,Северные и ресурсные,5.355642433167306,10.797041757436412,11.013707214245954,13.361589446360348,q1 (низкая)
1251,0.1159476638698647,0.18018030165154655,0.016334593467691744,0.014263542677205879,0.48868074791866706,0.4509522218019088,23074.666666666668,26916.5,6.423263778168185,-0.20710507904858655,-3.7728526116758254,0.16649572402634916,Тисульский муниципальный округ,Тисульский,Кемеровская область,муниципальный округ,3,0,218.7,17957.0,58358.3,0.6408085983182046,55.3780233158508,88.1340295070725,Сельские и малые,5.387700927682722,9.795735290041899,10.974356872671667,11.59476638698647,q1 (низкая)
1252,0.0954193686835579,0.1354304056696082,0.030699534233006042,0.03520179841661197,0.4760125271696523,0.45369468591963935,24402.416666666668,29756.083333333332,4.001103698605031,0.45022641836059246,-2.2317841250012957,0.21939083902209133,Топкинский муниципальный округ,Топкинский,Кемеровская область,муниципальный округ,0,1,234.7,40525.0,56833.6,0.6632202344231956,55.30921487934896,85.42008165865937,Крупные и средние города,5.458308102856978,10.609674346603876,10.947882979108703,9.541936868355789,q2
1253,0.12516683969683373,0.17673972095157842,0.01234314459350328,0.01140280866798654,0.5074773545382415,0.4934184772535748,21347.166666666668,24610.666666666668,5.1572881254744685,-0.09403359255167401,-1.4058877284666704,0.15287743104080942,Тяжинский муниципальный округ,Тяжинский,Кемеровская область,муниципальный округ,3,0,219.4,18381.0,44868.5,0.643436156901148,56.08610702821451,88.75846576062602,Сельские и малые,5.3908965478411295,9.819072801393764,10.711491268502613,12.516683969683374,q1 (низкая)
1254,0.11291964305313029,0.1587450614330624,0.022255964258468434,0.026501304532806313,0.4750774061488627,0.46426310320029546,21800.0,26122.916666666668,4.582541837993212,0.4245340274337879,-1.0814302948567223,0.19829892966360863,Чебулинский муниципальный округ,Чебулинский,Кемеровская область,муниципальный округ,3,0,223.4,12997.0,43965.5,0.3957067015465107,55.78831284167645,87.52208834139525,Сельские и малые,5.4089638866351,9.47247384058159,10.69116051443125,11.29196430531303,q1 (низкая)
1256,0.1144859608317851,0.15152802961143352,0.016914502148167764,0.02543042313686562,0.47308460084167353,0.4490252269888459,22764.583333333332,26762.5,3.7042068779648427,0.8515920988697856,-2.4059373852827637,0.1756200237942711,Яйский муниципальный округ,Яйский,Кемеровская область,муниципальный округ,3,1,226.4,15502.0,47515.0,0.5865049671010192,56.24838928356564,86.19566491460748,Сельские и малые,5.422303346329028,9.648724326841457,10.768800729645415,11.44859608317851,q1 (низкая)
1257,0.1196637778563821,0.16529215059217275,0.012737465805707664,0.017009092984082062,0.4560815673845333,0.4390907968844879,23621.833333333332,28191.5,4.562837273579065,0.42716271783743986,-1.6990770500045438,0.19345097402826483,Яшкинский муниципальный округ,Яшкинский,Кемеровская область,муниципальный округ,3,1,232.3,26089.0,55554.9,0.4884817355973782,55.910359469847606,85.41180724386109,Сельские и малые,5.4480296397763635,10.169269048534572,10.925126999998488,11.96637778563821,q2
1258,0.0916593525907753,0.12647487833428508,0.06398655599367438,0.06509658275662839,0.3871156660607175,0.37398572977448996,31172.416666666668,36590.583333333336,3.481552574350978,0.11100267629540056,-1.312993628622755,0.17381285270899216,городской округ город Киров,Киров,Кировская область,городской округ,0,4,315.7,500457.0,71313.0,0.9500596454840275,58.594335436262945,49.48967585111995,Крупные и средние города,5.754792395563946,13.123276959960672,11.174833917973366,9.16593525907753,q3
1259,0.0993387763267029,0.13979559637866804,0.03761568162844644,0.03551821234869211,0.44774814705606647,0.4308831220196024,21614.75,24818.333333333332,4.045682005196513,-0.20974692797543285,-1.6865025036464087,0.14821283305767285,городской округ город Вятские Поляны,Вятские Поляны,Кировская область,городской округ,0,1,355.1,28922.0,51795.0,1.0,56.23592275850472,51.0542796514069,Крупные и средние города,5.872399439949042,10.272357830174737,10.855048898492202,9.93387763267029,q4
1260,0.1011233923486224,0.1331365523190984,0.04678419812006592,0.046837466317580685,0.4282912979034805,0.4113196445931373,27209.916666666668,31344.333333333332,3.2013159970476006,0.005326819751476364,-1.697165331034317,0.15194521605174582,городской округ город Кирово-Чепецк,Кирово-Чепецк,Кировская область,городской округ,0,4,328.0,64571.0,66540.6,1.0,58.54059581504028,50.02520348753709,Крупные и средние города,5.793013608384144,11.075520672568887,11.105567566664366,10.11233923486224,q3
