id,beh,beh_name,switches_beh,beh_seq,macro,sub
2606,4,Общепит и услуги,0,444444444444444444444444,2,5
2607,4,Общепит и услуги,3,440444444444433333333333,0,1
2618,1,Продукты и маркетплейсы,1,011111111111111111111111,3,1
2619,0,Базовая корзина малых городов,1,000000000000000033333333,0,4
2620,4,Общепит и услуги,3,400044444444444433333333,0,4
2621,4,Общепит и услуги,1,444444444444444443333333,0,4
2644,4,Общепит и услуги,0,444444444444444444444444,0,4
2646,4,Общепит и услуги,0,444444444444444444444444,0,4
2647,0,Базовая корзина малых городов,2,000000000044443333333333,0,4
2648,4,Общепит и услуги,2,444444444444444444444334,0,4
2649,4,Общепит и услуги,0,444444444444444444444444,0,4
2651,4,Общепит и услуги,0,444444444444444444444444,2,5
2652,4,Общепит и услуги,1,444444444444444443333333,0,4
2710,0,Базовая корзина малых городов,1,000000000000003333333333,0,4
2808,4,Общепит и услуги,0,444444444444444444444444,0,4
2809,3,Транспортная корзина,2,333333334444433333333333,0,1
2813,0,Базовая корзина малых городов,1,000000000000000333333333,0,4
2814,4,Общепит и услуги,0,444444444444444444444444,2,5
2872,2,Дорогая корзина без онлайна,1,000022222222222222222222,1,2
2876,4,Общепит и услуги,0,444444444444444444444444,0,4
2879,4,Общепит и услуги,1,444444444444444444444222,1,3
2880,2,Дорогая корзина без онлайна,1,444444442222222222222222,0,4
2881,3,Транспортная корзина,2,333334444444443333333333,3,1
2882,4,Общепит и услуги,1,444444444444444442222222,1,3
2883,0,Базовая корзина малых городов,1,000000000000000333333333,0,1
2884,0,Базовая корзина малых городов,1,000000000000333333333333,0,1
2885,3,Транспортная корзина,0,333333333333333333333333,3,1
2886,0,Базовая корзина малых городов,2,000000000000000000033000,0,1
2887,4,Общепит и услуги,1,444444444444444444444333,0,4
3005,3,Транспортная корзина,3,000333300000333333333333,0,4
3007,3,Транспортная корзина,3,003333330033333333333333,1,3
3009,4,Общепит и услуги,3,404444444444444333333333,0,4
3011,3,Транспортная корзина,2,000000004444444333333333,0,4
3012,0,Базовая корзина малых городов,1,111111111000000000000000,3,1
3013,4,Общепит и услуги,0,444444444444444444444444,2,4
