method,K,date,alpha,beta
kefrin_t_affect,6,2023-05,0.4789779541697407,0.15413642240206119
kefrin_t_affect,6,2023-06,0.4804270856983338,0.15143631212235062
kefrin_t_affect,6,2023-07,0.4818185476904724,0.14869869132413394
kefrin_t_affect,6,2023-08,0.4808619306141481,0.15180272144177595
kefrin_t_affect,6,2023-09,0.47973719234082707,0.14883432008793498
kefrin_t_affect,6,2023-10,0.4780103092867427,0.15111229314207578
kefrin_t_affect,6,2023-11,0.4788426225054841,0.15410914778150928
kefrin_t_affect,6,2023-12,0.4768388669584475,0.14824267054395845
kefrin_t_affect,6,2024-01,0.480102969915855,0.15303218665411975
kefrin_t_affect,6,2024-02,0.4809823158191476,0.14871821415610328
kefrin_t_affect,6,2024-03,0.4813204671876123,0.14554478127460888
kefrin_t_affect,6,2024-04,0.47958059612464016,0.15225562275741772
kefrin_t_affect,6,2024-05,0.4807801610425057,0.15337369648835403
kefrin_t_affect,6,2024-06,0.4804601443087594,0.14923126344371723
kefrin_t_affect,6,2024-07,0.48004683644719953,0.15128150345793692
kefrin_t_affect,6,2024-08,0.4773866519776739,0.15845110470040047
kefrin_t_affect,6,2024-09,0.4765907971549859,0.1556101735434139
kefrin_t_affect,6,2024-10,0.47630659611513565,0.15512936855054688
kefrin_t_affect,6,2024-11,0.47786899853532067,0.16023739507501567
kefrin_t_affect,6,2024-12,0.47997052793735656,0.15964422109293094
kefrin_t_affect_fe_noreset,6,2023-01,0.0,0.0
kefrin_t_affect_fe_noreset,6,2023-02,0.09778910505339194,0.95
kefrin_t_affect_fe_noreset,6,2023-03,0.36983211117832543,0.6417472936925002
kefrin_t_affect_fe_noreset,6,2023-04,0.4939131858221394,0.866103467595215
kefrin_t_affect_fe_noreset,6,2023-05,0.664152488760655,0.8695734998073769
kefrin_t_affect_fe_noreset,6,2023-06,0.6132013817441386,0.8968630720064903
kefrin_t_affect_fe_noreset,6,2023-07,0.5256573900969388,0.9025264723092701
kefrin_t_affect_fe_noreset,6,2023-08,0.558486491781376,0.8973325268602562
kefrin_t_affect_fe_noreset,6,2023-09,0.4310309541749466,0.9067616253162231
kefrin_t_affect_fe_noreset,6,2023-10,0.37715581498104284,0.9127924603653694
kefrin_t_affect_fe_noreset,6,2023-11,0.4500479453270571,0.9150759239524683
kefrin_t_affect_fe_noreset,6,2023-12,0.4925114013447509,0.9225207342279372
kefrin_t_affect_fe_noreset,6,2024-01,0.4703933907862664,0.9364667605989054
kefrin_t_affect_fe_noreset,6,2024-02,0.43397917866928476,0.9355019669657348
kefrin_t_affect_fe_noreset,6,2024-03,0.4220573295169251,0.9218024808787814
kefrin_t_affect_fe_noreset,6,2024-04,0.4324270875066143,0.9284070583556108
kefrin_t_affect_fe_noreset,6,2024-05,0.4368694622297178,0.9415994456352074
kefrin_t_affect_fe_noreset,6,2024-06,0.45661309388600335,0.9430054492217428
kefrin_t_affect_fe_noreset,6,2024-07,0.49137636718346384,0.9409699098429645
kefrin_t_affect_fe_noreset,6,2024-08,0.49554492489923324,0.9424024124594644
kefrin_t_affect_fe_noreset,6,2024-09,0.4746740158351509,0.9453978735081235
kefrin_t_affect_fe_noreset,6,2024-10,0.41929393842495655,0.946933744763528
kefrin_t_affect_fe_noreset,6,2024-11,0.45413618213551704,0.9484189134757878
kefrin_t_affect_fe_noreset,6,2024-12,0.4795448982639037,0.95
kefrin_t_affect_fe,6,2023-01,0.0,0.0
kefrin_t_affect_fe,6,2023-02,0.18318335542186476,0.95
kefrin_t_affect_fe,6,2023-03,0.29912403788512637,0.790186687500599
