method,K,date,alpha,beta
kefrin_t_affect_fe,5,2024-08,0.6268876852166366,0.881240739093834
kefrin_t_affect_fe,5,2024-09,0.6312417012255683,0.8867250024484533
kefrin_t_affect_fe,5,2024-10,0.5563011792157129,0.8889034168776567
kefrin_t_affect_fe,5,2024-11,0.6164426500061002,0.8942930757189395
kefrin_t_affect_fe,5,2024-12,0.6751047124708319,0.9049191089918267
kefrin_t_affect,6,2023-01,0.0,0.0
kefrin_t_affect,6,2023-02,0.47894599601478666,0.15636617981029136
kefrin_t_affect,6,2023-03,0.49155269016312775,0.17976410186119
kefrin_t_affect,6,2023-04,0.4967047250029162,0.18103127436688776
kefrin_t_affect,6,2023-05,0.5033446903455226,0.1836363991605999
kefrin_t_affect,6,2023-06,0.500872066572559,0.17993666038358172
kefrin_t_affect,6,2023-07,0.496651938620043,0.1784599676642385
kefrin_t_affect,6,2023-08,0.501622049630136,0.18093251306625655
kefrin_t_affect,6,2023-09,0.4943128828633789,0.1776780879758806
kefrin_t_affect,6,2023-10,0.49929536566258986,0.17960014083554424
kefrin_t_affect,6,2023-11,0.49905484264024386,0.18224108346443108
kefrin_t_affect,6,2023-12,0.49538854519139236,0.17677726105206432
kefrin_t_affect,6,2024-01,0.5011920945017042,0.18175657885121566
kefrin_t_affect,6,2024-02,0.505132445764938,0.17867199241325796
kefrin_t_affect,6,2024-03,0.5041154265788471,0.17591796774363588
kefrin_t_affect,6,2024-04,0.5085050009906513,0.1834563156599204
kefrin_t_affect,6,2024-05,0.5094852567669396,0.1820482885151725
kefrin_t_affect,6,2024-06,0.5088948321065054,0.18318064733867268
kefrin_t_affect,6,2024-07,0.5006331513055015,0.18100870073779513
kefrin_t_affect,6,2024-08,0.5053315085566868,0.18412728391138694
kefrin_t_affect,6,2024-09,0.49341654470150936,0.18089840774897212
kefrin_t_affect,6,2024-10,0.49949500223584664,0.1817002994514078
kefrin_t_affect,6,2024-11,0.4998224796858732,0.18817909745618708
kefrin_t_affect,6,2024-12,0.5065106990864903,0.18690682696252958
kefrin_t_affect_fe_noreset,6,2023-01,0.0,0.0
kefrin_t_affect_fe_noreset,6,2023-02,0.3628768990185424,0.95
kefrin_t_affect_fe_noreset,6,2023-03,0.3724533943012273,0.6067675328571227
kefrin_t_affect_fe_noreset,6,2023-04,0.4223707086703324,0.8426496823956999
kefrin_t_affect_fe_noreset,6,2023-05,0.5150462783142917,0.8115948205772683
kefrin_t_affect_fe_noreset,6,2023-06,0.5312725787325493,0.8606076104356849
kefrin_t_affect_fe_noreset,6,2023-07,0.5285965886475312,0.860385018503562
kefrin_t_affect_fe_noreset,6,2023-08,0.5257514951534917,0.8690786065724063
kefrin_t_affect_fe_noreset,6,2023-09,0.49542556644954416,0.8567604857145266
kefrin_t_affect_fe_noreset,6,2023-10,0.5053704690388735,0.8774630284840107
kefrin_t_affect_fe_noreset,6,2023-11,0.5266478741390366,0.880190500328512
kefrin_t_affect_fe_noreset,6,2023-12,0.5475549851964763,0.881289960437539
kefrin_t_affect_fe_noreset,6,2024-01,0.5337706000968582,0.9003638792040557
kefrin_t_affect_fe_noreset,6,2024-02,0.47821692332107363,0.8755460726678155
kefrin_t_affect_fe_noreset,6,2024-03,0.46524744632291787,0.8507127829068943
kefrin_t_affect_fe_noreset,6,2024-04,0.5004477292686204,0.8828985575370145
kefrin_t_affect_fe_noreset,6,2024-05,0.49851853114484707,0.896811900644572
kefrin_t_affect_fe_noreset,6,2024-06,0.5102233443425541,0.8968065434972324
kefrin_t_affect_fe_noreset,6,2024-07,0.4862768662891352,0.8842038726237029
kefrin_t_affect_fe_noreset,6,2024-08,0.5428443370512134,0.8714773663733676
kefrin_t_affect_fe_noreset,6,2024-09,0.5024757300844107,0.8759290967415347
kefrin_t_affect_fe_noreset,6,2024-10,0.49970992627406613,0.880643402724058
kefrin_t_affect_fe_noreset,6,2024-11,0.49617967501602867,0.8878828785430605
kefrin_t_affect_fe_noreset,6,2024-12,0.5174170393415994,0.8808567496747413
kefrin_t_affect_fe,6,2023-01,0.0,0.0
kefrin_t_affect_fe,6,2023-02,0.3693899168028168,0.95
kefrin_t_affect_fe,6,2023-03,0.3823968374899014,0.7491600691981446
kefrin_t_affect_fe,6,2023-04,0.4534718318507439,0.887743705400137
kefrin_t_affect_fe,6,2023-05,0.5481833923174756,0.8742282176687907
kefrin_t_affect_fe,6,2023-06,0.5802606974366955,0.8839432311501804
kefrin_t_affect_fe,6,2023-07,0.5505823234746995,0.8827591899085225
kefrin_t_affect_fe,6,2023-08,0.6112438241409358,0.8990458533837293
kefrin_t_affect_fe,6,2023-09,0.5272455526741733,0.8877525106106934
kefrin_t_affect_fe,6,2023-10,0.5896030482303866,0.8964224413977048
kefrin_t_affect_fe,6,2023-11,0.6102155934280532,0.9008590504627224
kefrin_t_affect_fe,6,2023-12,0.6534224909007312,0.9047993773258753
kefrin_t_affect_fe,6,2024-01,0.6880394568835586,0.9075295366782762
kefrin_t_affect_fe,6,2024-02,0.6216652787381676,0.8903914781278233
kefrin_t_affect_fe,6,2024-03,0.5599158201674992,0.8874649227527194
kefrin_t_affect_fe,6,2024-04,0.6493603030264389,0.8950621709886907
kefrin_t_affect_fe,6,2024-05,0.6808296328015434,0.9035966154087367
kefrin_t_affect_fe,6,2024-06,0.5770418380410753,0.9024131388281558
kefrin_t_affect_fe,6,2024-07,0.5643585279773752,0.8902081505321802
kefrin_t_affect_fe,6,2024-08,0.6540888849295574,0.8954163590215154
kefrin_t_affect_fe,6,2024-09,0.6305609900453332,0.8917583936092074
kefrin_t_affect_fe,6,2024-10,0.6443920355826169,0.8980668162490164
kefrin_t_affect_fe,6,2024-11,0.6285937780097278,0.9081380100400587
kefrin_t_affect_fe,6,2024-12,0.6666185692649882,0.9134681435755335
