id,name,short,region,mo_type,lat,lon,macro,sub,switches_macro,switches_sub,population,wage,market_access,urban_share,total_2024,total_2023
2142,муниципальный округ Торопецкий,Торопецкий,Тверская область,муниципальный округ,56.61803523972148,31.407749751520797,3,0,0,3,16137.0,,327.7,0.6810435644791473,28235.583333333332,23533.333333333332
2143,муниципальный округ Фировский,Фировский,Тверская область,муниципальный округ,57.48821371363536,33.67402355606407,3,0,0,2,7887.0,,339.6,0.498415113477875,25653.583333333332,21900.25
2144,городской округ город Томск,Томск,Томская область,городской округ,56.52755206134268,85.00720595650294,0,4,0,0,565753.0,90444.3,260.4,0.9640090286750579,38257.833333333336,32922.583333333336
2145,городской округ город Кедровый,Кедровый,Томская область,городской округ,57.56700397708312,79.83240897060449,3,1,0,6,2626.0,76099.6,197.6,0.6938309215536939,30754.416666666668,26805.083333333332
2146,городской округ город Стрежевой,Стрежевой,Томская область,городской округ,60.74891120409774,77.54643727828984,1,3,4,0,37478.0,102903.1,218.7,1.0,37095.666666666664,34262.916666666664
2148,Александровский муниципальный район,Александровский,Томская область,муниципальный район,60.160964097856,78.77460125672522,1,3,0,0,7233.0,126598.4,216.1,0.0,32100.75,27331.583333333332
2149,Асиновский муниципальный район,Асиновский,Томская область,муниципальный район,57.35405664718652,85.50707093276603,3,1,0,0,33342.0,51907.3,221.0,0.7386479515326015,25104.583333333332,22813.833333333332
2150,Бакчарский муниципальный район,Бакчарский,Томская область,муниципальный район,57.02164130046205,81.47598673036583,3,0,0,0,11191.0,62639.2,203.1,0.0,25190.583333333332,21580.75
2151,Верхнекетский муниципальный район,Верхнекетский,Томская область,муниципальный район,59.00858322557283,85.98750942475903,3,1,0,1,14438.0,65346.1,206.4,0.5353927136722538,27983.416666666668,24683.5
2152,Зырянский муниципальный район,Зырянский,Томская область,муниципальный район,56.76409373615109,87.03694372460428,3,0,0,0,11051.0,51218.0,219.8,0.0,21587.166666666668,19266.166666666668
2153,Каргасокский муниципальный район,Каргасокский,Томская область,муниципальный район,59.16829266034003,79.49999850625663,1,3,0,0,17438.0,101019.6,201.4,0.0,28057.833333333332,24697.333333333332
2154,Кожевниковский муниципальный район,Кожевниковский,Томская область,муниципальный район,56.14693868385065,83.62378545984014,3,0,0,0,20183.0,55490.7,229.0,0.0,22628.25,20190.0
2155,Колпашевский муниципальный район,Колпашевский,Томская область,муниципальный район,58.49732645276465,82.84212244134729,3,1,0,0,32143.0,78500.9,199.1,0.6252994431135862,29644.166666666668,25656.083333333332
2156,Кривошеинский муниципальный район,Кривошеинский,Томская область,муниципальный район,57.2567762458398,84.03190557231261,3,0,0,0,12022.0,64584.0,219.1,0.0,24387.833333333332,21945.5
2157,Молчановский муниципальный район,Молчановский,Томская область,муниципальный район,57.74885394247395,84.20035801212246,3,0,0,0,12103.0,69354.3,216.8,0.0,26099.166666666668,22789.0
2158,Парабельский муниципальный район,Парабельский,Томская область,муниципальный район,58.320943893850355,80.45309111400113,1,3,0,0,11379.0,115751.0,204.3,0.0,29674.916666666668,26184.583333333332
2159,Первомайский муниципальный район,Первомайский,Томская область,муниципальный район,57.72794111566933,86.71751665914289,3,0,0,0,16471.0,51540.8,220.3,0.0,23296.75,20690.0
2160,Тегульдетский муниципальный район,Тегульдетский,Томская область,муниципальный район,57.45857679137877,88.22781392570734,3,0,0,0,6463.0,70669.8,209.9,0.0,25505.25,22160.5
2161,Томский муниципальный район,Томский,Томская область,муниципальный район,56.61265929066949,85.04399585133523,0,1,0,0,89298.0,66370.5,453.4,0.0,39571.833333333336,33820.666666666664
2162,Чаинский муниципальный район,Чаинский,Томская область,муниципальный район,57.72982731392361,82.39401023518694,3,0,0,0,11633.0,69126.2,210.6,0.0,25145.416666666668,22292.5
2163,Шегарский муниципальный район,Шегарский,Томская область,муниципальный район,56.76838806778684,83.74880621433587,3,0,0,0,19646.0,50048.9,229.0,0.0,22920.666666666668,21618.833333333332
2164,городской округ город Тула,Тула,Тульская область,городской округ,54.23037942832849,37.54598760177647,0,4,0,0,538297.0,87275.6,404.0,0.8576900855847237,40271.833333333336,34280.666666666664
2165,городской округ город Алексин,Алексин,Тульская область,городской округ,54.45674965305136,37.148474242278866,0,4,0,0,69514.0,65671.5,409.4,0.8513968409241304,33603.333333333336,28343.333333333332
2167,городской округ город Донской,Донской,Тульская область,городской округ,53.97738692389366,38.34662830170812,0,4,0,0,62255.0,55751.0,401.2,1.0,30576.25,25194.083333333332
2168,городской округ город Ефремов,Ефремов,Тульская область,городской округ,53.16832970687952,38.26619999869583,0,4,0,0,56354.0,65612.1,379.0,0.6294495510522767,31688.166666666668,26547.083333333332
2169,городской округ город Новомосковск,Новомосковск,Тульская область,городской округ,54.1374307532945,38.44369933033782,0,4,0,0,129639.0,80775.1,401.2,0.9038560926881571,35154.083333333336,29826.583333333332
2171,Арсеньевский муниципальный район,Арсеньевский,Тульская область,муниципальный район,53.65449092040112,36.611550636156885,3,0,0,0,9159.0,48226.3,376.2,0.0,27042.083333333332,23877.333333333332
2172,Белевский муниципальный район,Белевский,Тульская область,муниципальный район,53.775025889443754,36.198875848372005,3,0,0,0,18494.0,57262.0,373.1,0.0,27511.583333333332,23818.25
2173,Богородицкий муниципальный район,Богородицкий,Тульская область,муниципальный район,53.71012938974869,38.19943349236311,3,1,0,0,49454.0,64849.9,394.8,0.0,29848.416666666668,25519.166666666668
2174,Веневский муниципальный район,Веневский,Тульская область,муниципальный район,54.4070227438965,38.221206104089525,3,1,0,0,33948.0,61582.5,414.2,0.0,27756.916666666668,24851.0
2175,Воловский муниципальный район,Воловский,Тульская область,муниципальный район,53.48339600651126,38.04844906393954,3,0,0,0,13746.0,71011.9,384.2,0.0,27497.583333333332,23350.75
2176,Дубенский муниципальный район,Дубенский,Тульская область,муниципальный район,54.15325266131933,36.985332151781144,3,0,0,7,14743.0,54710.0,395.5,0.0,26362.416666666668,22946.583333333332
2177,Заокский муниципальный район,Заокский,Тульская область,муниципальный район,54.66404810096004,37.46171767007569,3,1,0,0,26774.0,60987.6,430.7,0.0,34813.916666666664,29327.916666666668
2178,Каменский муниципальный район,Каменский,Тульская область,муниципальный район,53.251327772649375,37.73278741484668,3,0,0,0,8141.0,60127.2,372.8,0.0,25831.833333333332,21907.583333333332
2179,Кимовский муниципальный район,Кимовский,Тульская область,муниципальный район,53.83752766154177,38.66663573927836,3,1,0,0,38587.0,62210.4,399.1,0.0,26358.333333333332,22642.25
2180,Киреевский муниципальный район,Киреевский,Тульская область,муниципальный район,53.99051214053633,37.874878977148,3,1,0,0,73376.0,55658.2,398.8,0.0,27824.0,24387.25
2181,Куркинский муниципальный район,Куркинский,Тульская область,муниципальный район,53.4860566640989,38.57302349816413,3,0,0,0,10641.0,57155.1,378.7,0.0,26531.166666666668,22430.5
2182,Одоевский муниципальный район,Одоевский,Тульская область,муниципальный район,53.91501335920183,36.7481696682782,3,0,0,0,11804.0,55383.7,383.9,0.0,27220.75,23256.25
2183,Плавский муниципальный район,Плавский,Тульская область,муниципальный район,53.63250076507904,37.25317876227163,3,1,0,0,29592.0,56367.1,388.9,0.0,29191.583333333332,25683.833333333332
2184,Суворовский муниципальный район,Суворовский,Тульская область,муниципальный район,54.125446530843995,36.43128876786869,3,0,0,3,34424.0,59611.5,384.9,0.0,26895.166666666668,23175.666666666668
2185,Тепло-Огаревский муниципальный район,Тепло-Огаревский,Тульская область,муниципальный район,53.56640564046424,37.64580712679625,3,0,0,0,11101.0,50110.0,387.7,0.0,25630.416666666668,22414.833333333332
2186,Узловский муниципальный район,Узловский,Тульская область,муниципальный район,53.90840761414443,38.2540687888147,0,1,0,0,75414.0,74356.2,402.4,0.0,32454.916666666668,27126.833333333332
2187,Чернский муниципальный район,Чернский,Тульская область,муниципальный район,53.43188466778545,36.94996824457512,3,0,0,0,18218.0,55736.8,379.0,0.0,28535.5,24500.833333333332
2188,Щекинский муниципальный район,Щекинский,Тульская область,муниципальный район,53.911897455248045,37.386623775125464,0,1,0,0,101699.0,74387.0,402.6,0.0,34663.833333333336,28972.5
2189,Ясногорский муниципальный район,Ясногорский,Тульская область,муниципальный район,54.56906650145298,37.83688870637946,0,1,1,0,30348.0,85275.5,413.7,0.0,30713.0,26200.166666666668
2190,городской округ город Тюмень,Тюмень,Тюменская область,городской округ,57.18284834559583,65.55970191308104,2,4,1,0,861098.0,106290.0,337.9,1.0,44095.666666666664,38405.5
2191,городской округ Заводоуковский,Заводоуковский,Тюменская область,городской округ,56.51260028263316,66.79915477789409,0,4,0,2,47394.0,60984.4,273.2,0.5753048909144618,29298.666666666668,25707.083333333332
2192,городской округ город Ишим,Ишим,Тюменская область,городской округ,56.103341559811504,69.49285567296425,0,4,0,0,67329.0,64808.8,272.3,1.0,31945.083333333332,27178.5
2193,городской округ город Тобольск,Тобольск,Тюменская область,городской округ,58.22941308020524,68.34388447989978,0,4,0,0,102733.0,97335.7,264.7,0.9680823104552578,39194.75,33733.666666666664
2194,городской округ город Ялуторовск,Ялуторовск,Тюменская область,городской округ,56.65111534036338,66.30138725538312,0,4,0,0,38970.0,64096.2,283.8,1.0,29607.75,26086.833333333332
2195,Абатский муниципальный район,Абатский,Тюменская область,муниципальный район,56.25770950101838,70.46190838586682,3,0,0,0,18641.0,57922.5,256.4,0.0,25357.666666666668,22354.25
2196,Армизонский муниципальный район,Армизонский,Тюменская область,муниципальный район,55.97675183215008,67.62692369353732,3,0,0,0,9306.0,53701.3,261.9,0.0,25023.083333333332,22026.916666666668
2197,Аромашевский муниципальный район,Аромашевский,Тюменская область,муниципальный район,56.92385268889177,68.96994407380434,3,0,0,0,10235.0,55769.3,258.6,0.0,23991.25,20800.75
2198,Бердюжский муниципальный район,Бердюжский,Тюменская область,муниципальный район,55.76933754214373,68.50742151088104,3,0,0,0,10693.0,54815.8,262.8,0.0,25154.583333333332,22239.666666666668
2199,Вагайский муниципальный район,Вагайский,Тюменская область,муниципальный район,57.771233976993685,69.58221317777173,3,2,0,4,17835.0,59621.4,253.6,0.0,23789.666666666668,22702.666666666668
2200,Викуловский муниципальный район,Викуловский,Тюменская область,муниципальный район,56.91655850718752,70.78104457680634,3,0,0,0,14670.0,53629.6,250.8,0.0,25694.333333333332,21936.083333333332
2201,городской округ Голышмановский,Голышмановский,Тюменская область,городской округ,56.44866213066621,68.42397765710493,3,0,0,0,23386.0,62188.6,262.6,0.0,25341.583333333332,22120.083333333332
2202,Исетский муниципальный район,Исетский,Тюменская область,муниципальный район,56.56272158798353,65.43344375224903,3,2,0,5,25979.0,58380.7,280.0,0.0,24721.5,23140.916666666668
2203,Ишимский муниципальный район,Ишимский,Тюменская область,муниципальный район,56.19433812519358,69.35442523544461,3,0,0,3,28178.0,57455.9,294.7,0.0,27341.416666666668,23485.333333333332
2204,Казанский муниципальный район,Казанский,Тюменская область,муниципальный район,55.60351719629294,69.26566140087753,3,0,0,0,19959.0,55932.0,258.1,0.0,24735.416666666668,22207.416666666668
2205,Нижнетавдинский муниципальный район,Нижнетавдинский,Тюменская область,муниципальный район,57.62692444805003,66.00555402287932,3,0,0,0,27122.0,59034.7,268.5,0.0,24750.75,22633.75
2206,Омутинский муниципальный район,Омутинский,Тюменская область,муниципальный район,56.44230827980042,67.62679592880231,3,0,0,0,18399.0,57938.6,266.4,0.0,25323.333333333332,22845.5
2207,Сладковский муниципальный район,Сладковский,Тюменская область,муниципальный район,55.56982757202333,70.15724565809188,3,0,0,0,10763.0,54093.6,254.5,0.0,22487.25,20833.166666666668
2208,Сорокинский муниципальный район,Сорокинский,Тюменская область,муниципальный район,56.73306196537876,69.80641804204592,3,0,0,6,9230.0,55426.9,254.5,0.0,26571.583333333332,23937.666666666668
2210,Тюменский муниципальный район,Тюменский,Тюменская область,муниципальный район,57.08098997366257,65.6244892106565,2,5,1,1,143580.0,81701.1,676.7,0.0,39467.25,32120.25
2211,Уватский муниципальный район,Уватский,Тюменская область,муниципальный район,58.9421954810526,71.13682731041332,1,3,0,0,18683.0,122655.3,245.3,0.0,31693.583333333332,29983.0
2212,Упоровский муниципальный район,Упоровский,Тюменская область,муниципальный район,56.20671373178967,66.28316561637811,3,0,0,0,19403.0,54553.1,271.3,0.0,25971.333333333332,22920.583333333332
2213,Юргинский муниципальный район,Юргинский,Тюменская область,муниципальный район,56.97307914891834,67.71022638846274,3,0,0,0,11096.0,54980.6,264.9,0.0,25677.916666666668,23400.083333333332
2215,Ярковский муниципальный район,Ярковский,Тюменская область,муниципальный район,57.57564547706725,67.17603035915249,3,1,0,7,23139.0,62492.9,266.8,0.0,24672.75,21848.333333333332
2216,городской округ город Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский автономный округ — Югра,городской округ,61.01834070092761,69.144807004533,0,4,3,0,111772.0,133101.4,238.7,1.0,49792.333333333336,42956.666666666664
2217,городской округ город Когалым,Когалым,Ханты-Мансийский автономный округ — Югра,городской округ,62.29048217165315,74.54472738073898,1,3,3,0,63963.0,142278.9,218.9,0.992995950784047,45501.666666666664,39190.25
2218,городской округ город Лангепас,Лангепас,Ханты-Мансийский автономный округ — Югра,городской округ,61.256822613017704,75.18084052877843,1,3,3,0,44157.0,114243.3,224.1,1.0,36844.416666666664,32448.833333333332
2219,городской округ город Мегион,Мегион,Ханты-Мансийский автономный округ — Югра,городской округ,61.06614519571492,76.05780132449395,1,3,3,0,59715.0,124732.7,223.4,1.0,42684.416666666664,36511.333333333336
2220,городской округ город Нефтеюганск,Нефтеюганск,Ханты-Мансийский автономный округ — Югра,городской округ,61.07845615008615,72.57107227235406,1,3,3,0,126690.0,134448.9,241.3,1.0,45223.083333333336,39309.333333333336
2221,городской округ город Нижневартовск,Нижневартовск,Ханты-Мансийский автономный округ — Югра,городской округ,60.93319136027835,76.56018446821574,0,3,4,3,290535.0,119385.6,225.3,1.0,45762.333333333336,39911.333333333336
2222,городской округ город Нягань,Нягань,Ханты-Мансийский автономный округ — Югра,городской округ,62.11135370307367,65.57223457484446,1,3,4,0,63466.0,117913.9,236.1,1.0,45707.833333333336,39669.666666666664
2223,городской округ город Покачи,Покачи,Ханты-Мансийский автономный округ — Югра,городской округ,61.72921033813959,75.50924584428216,1,3,3,0,16556.0,115289.7,220.3,1.0,37757.75,32555.5
2224,городской округ город Пыть-Ях,Пыть-Ях,Ханты-Мансийский автономный округ — Югра,городской округ,60.724609087383854,72.81738737674948,1,3,3,0,40530.0,118280.6,230.9,1.0,39991.25,33497.083333333336
2225,городской округ город Радужный,Радужный,Ханты-Мансийский автономный округ — Югра,городской округ,62.15780638856203,77.4260642888117,1,3,3,0,45574.0,117694.5,212.3,1.0,33153.5,30425.75
2226,городской округ город Сургут,Сургут,Ханты-Мансийский автономный округ — Югра,городской округ,61.293459867439715,73.48785487255296,0,4,3,0,420347.0,140879.7,277.9,1.0,47756.333333333336,41584.666666666664
2227,городской округ город Урай,Урай,Ханты-Мансийский автономный округ — Югра,городской округ,60.11344367308481,64.82974480715323,0,4,2,2,41356.0,114415.3,234.5,1.0,42591.25,37410.5
2228,городской округ город Югорск,Югорск,Ханты-Мансийский автономный округ — Югра,городской округ,61.30740178325888,63.31759884346122,0,4,0,0,39233.0,142055.4,245.1,1.0,39065.0,34590.75
2229,Белоярский муниципальный район,Белоярский,Ханты-Мансийский автономный округ — Югра,муниципальный район,63.62242438672917,68.23709265768588,1,3,3,0,28479.0,146470.7,223.4,0.6987604901857509,38723.5,34978.583333333336
2230,Березовский муниципальный район,Березовский,Ханты-Мансийский автономный округ — Югра,муниципальный район,63.57611014218927,62.10011476080326,1,1,0,7,22821.0,123093.5,222.4,0.598133298277902,38590.0,33220.666666666664
2231,Кондинский муниципальный район,Кондинский,Ханты-Мансийский автономный округ — Югра,муниципальный район,59.94629981885978,66.20510987343802,1,3,0,0,30387.0,116572.3,230.9,0.6879915753447198,35810.166666666664,32088.666666666668
2232,Нефтеюганский муниципальный район,Нефтеюганский,Ханты-Мансийский автономный округ — Югра,муниципальный район,60.39491637322469,71.88131505982456,1,3,0,0,47486.0,138589.1,260.2,0.5186160131407151,38567.916666666664,33345.25
2233,Нижневартовский муниципальный район,Нижневартовский,Ханты-Мансийский автономный округ — Югра,муниципальный район,61.611756835250766,79.73872194247579,1,3,4,0,38693.0,127830.1,268.0,0.800429018168661,31564.083333333332,28534.916666666668
2234,Октябрьский муниципальный район,Октябрьский,Ханты-Мансийский автономный округ — Югра,муниципальный район,62.318769999346245,66.10866768643486,1,3,0,0,32120.0,129455.8,231.4,0.511612702366127,35889.666666666664,31021.166666666668
2235,Советский муниципальный район,Советский,Ханты-Мансийский автономный округ — Югра,муниципальный район,61.508659341050006,63.58621446783291,1,3,3,2,46492.0,105421.9,244.4,0.9413017293297772,35884.833333333336,31718.25
2236,Сургутский муниципальный район,Сургутский,Ханты-Мансийский автономный округ — Югра,муниципальный район,61.54399752448388,73.25021772197121,1,3,3,0,129992.0,141717.7,397.2,0.6991199458428211,37405.333333333336,32849.5
2237,Ханты-Мансийский муниципальный район,Ханты-Мансийский,Ханты-Мансийский автономный округ — Югра,муниципальный район,61.34019865564944,68.72173208416508,1,3,0,0,19022.0,142244.3,274.6,0.0,33757.25,29098.666666666668
2238,городской округ город Салехард,Салехард,Ямало-Ненецкий автономный округ,городской округ,66.32196759688105,66.4997253872492,1,4,1,0,49236.0,169044.9,205.0,0.9984564140060118,57847.5,51330.333333333336
2241,городской округ город Муравленко,Муравленко,Ямало-Ненецкий автономный округ,городской округ,63.796964612707214,74.534683135203,1,3,3,0,29581.0,130077.5,210.4,1.0,42829.0,38200.0
2242,городской округ город Новый Уренгой,Новый Уренгой,Ямало-Ненецкий автономный округ,городской округ,66.08137282935051,76.78939140663613,1,3,3,0,106890.0,174598.5,200.7,1.0,48660.75,42960.333333333336
2243,городской округ город Ноябрьск,Ноябрьск,Ямало-Ненецкий автономный округ,городской округ,63.16411166841678,75.64384944005104,1,3,3,0,102938.0,156219.1,211.8,1.0,46646.583333333336,40843.0
2244,муниципальный округ Красноселькупский район,Красноселькупский,Ямало-Ненецкий автономный округ,муниципальный округ,64.57884700449443,82.48663748322201,1,3,0,0,5640.0,177997.6,191.7,0.0,45899.666666666664,41683.333333333336
2245,муниципальный округ Надымский район,Надымский,Ямало-Ненецкий автономный округ,муниципальный округ,66.05714465300905,73.39516952230781,1,3,1,0,65345.0,192600.2,205.7,0.8682837248450532,45491.333333333336,39896.5
2248,муниципальный округ Тазовский район,Тазовский,Ямало-Ненецкий автономный округ,муниципальный округ,70.3222788237131,77.35037052252234,1,3,0,0,17876.0,181196.5,191.5,0.0,46284.083333333336,39718.25
2249,муниципальный округ Шурышкарский район,Шурышкарский,Ямало-Ненецкий автономный округ,муниципальный округ,65.34857603419492,65.27116020780603,1,2,0,0,9162.0,118486.6,212.8,0.0,43287.833333333336,38704.583333333336
2250,муниципальный округ Ямальский район,Ямальский,Ямало-Ненецкий автономный округ,муниципальный округ,70.39282091478205,70.36950444999826,1,3,0,0,16268.0,163565.2,197.2,0.0,47683.0,42470.083333333336
2251,городской округ город Ульяновск,Ульяновск,Ульяновская область,городской округ,54.304269594165426,48.34223920494785,0,4,0,0,632771.0,69508.0,349.5,0.9666735675307496,33531.583333333336,28408.333333333332
2252,городской округ город Димитровград,Димитровград,Ульяновская область,городской округ,54.21807333791851,49.55720451501205,0,4,0,0,108804.0,64255.5,365.3,1.0,30505.083333333332,25837.833333333332
2253,городской округ город Новоульяновск,Новоульяновск,Ульяновская область,городской округ,54.14578337174635,48.45703749043111,0,1,0,1,16791.0,62325.9,354.0,0.8010243582871777,22028.25,19925.916666666668
2254,Базарносызганский муниципальный район,Базарносызганский,Ульяновская область,муниципальный район,53.68515804697474,46.71627452372463,3,0,0,0,7275.0,38635.8,349.7,0.5956013745704467,21673.75,18800.416666666668
2255,Барышский муниципальный район,Барышский,Ульяновская область,муниципальный район,53.607662291363255,47.13440673121636,3,0,0,0,34969.0,42037.2,349.2,0.654007835511453,20284.0,18034.416666666668
2256,Вешкаймский муниципальный район,Вешкаймский,Ульяновская область,муниципальный район,53.99758085346884,47.101274109044326,3,0,0,0,14314.0,40269.2,351.1,0.4955288528713148,19821.75,17547.166666666668
2257,Инзенский муниципальный район,Инзенский,Ульяновская область,муниципальный район,53.947963082018845,46.36209436085007,3,0,0,0,25875.0,45354.6,353.2,0.682512077294686,22442.416666666668,19132.333333333332
2258,Карсунский муниципальный район,Карсунский,Ульяновская область,муниципальный район,54.25073205212015,46.9399364387444,3,0,0,0,19556.0,38809.2,354.4,0.5149826140314993,18562.666666666668,16298.666666666666
2259,Кузоватовский муниципальный район,Кузоватовский,Ульяновская область,муниципальный район,53.58707048851372,47.72911899422408,3,0,0,0,17939.0,43252.9,347.8,0.4059869557946374,20537.833333333332,18059.5
2260,Майнский муниципальный район,Майнский,Ульяновская область,муниципальный район,54.139708600997714,47.640597440319475,3,0,0,0,19862.0,42546.4,350.9,0.41773235323733765,19828.833333333332,18005.833333333332
2262,Николаевский муниципальный район,Николаевский,Ульяновская область,муниципальный район,53.132499921069886,47.217845441095946,3,0,0,0,21200.0,48128.2,351.4,0.26452830188679244,19513.75,17245.5
2264,Новоспасский муниципальный район,Новоспасский,Ульяновская область,муниципальный район,53.179281098540685,47.82718129462592,3,1,1,0,19921.0,53868.8,349.9,0.5258270167160283,22266.583333333332,19700.333333333332
2265,Павловский муниципальный район,Павловский,Ульяновская область,муниципальный район,52.71426936639769,47.124232019496624,3,0,0,0,11582.0,48968.3,345.5,0.41322742186150924,18454.25,17184.333333333332
2266,Радищевский муниципальный район,Радищевский,Ульяновская область,муниципальный район,52.9150421084367,48.03178588975818,3,0,0,0,11246.0,39825.0,344.0,0.3432331495642895,20503.166666666668,18304.25
2267,Сенгилеевский муниципальный район,Сенгилеевский,Ульяновская область,муниципальный район,53.900313968505536,48.67460212730347,3,0,0,4,19008.0,55450.6,342.6,0.6429924242424242,20026.416666666668,17695.333333333332
2268,Старокулаткинский муниципальный район,Старокулаткинский,Ульяновская область,муниципальный район,52.7566416056447,47.58808658814918,3,0,0,0,9545.0,36450.9,343.3,0.43771608171817705,16431.833333333332,14709.083333333334
2269,Старомайнский муниципальный район,Старомайнский,Ульяновская область,муниципальный район,54.61340276031597,49.17357163690959,3,0,0,0,14556.0,41303.6,347.3,0.39193459741687275,18201.166666666668,16575.833333333332
2270,Сурский муниципальный район,Сурский,Ульяновская область,муниципальный район,54.55138395051743,46.905983083561296,3,0,0,0,14437.0,40095.8,355.6,0.388238553716146,19592.083333333332,16964.583333333332
2271,Тереньгульский муниципальный район,Тереньгульский,Ульяновская область,муниципальный район,53.753296221600266,48.20968363160635,3,0,0,0,15507.0,42415.2,348.8,0.3317856451924937,19272.166666666668,16928.333333333332
2272,Ульяновский муниципальный район,Ульяновский,Ульяновская область,муниципальный район,54.35999310419325,48.1829650968542,3,1,0,2,34931.0,52985.3,358.7,0.29861727405456473,20146.666666666668,18002.333333333332
2274,Чердаклинский муниципальный район,Чердаклинский,Ульяновская область,муниципальный район,54.27377066413671,48.866797321674625,3,1,0,0,38945.0,69072.4,354.4,0.30227243548594174,20976.166666666668,18067.75
2275,городской округ Челябинский,Челябинский,Челябинская область,городской округ,55.16677184555747,61.40552646925427,0,4,0,0,1177058.0,84815.5,297.8,1.0,37626.166666666664,31655.583333333332
2276,городской округ Верхнеуфалейский,Верхнеуфалейский,Челябинская область,городской округ,56.00792094928326,60.1825096364873,0,1,0,1,25205.0,59045.2,308.4,0.8816901408450705,26325.583333333332,22208.5
2278,городской округ Карабашский,Карабашский,Челябинская область,городской округ,55.53317514322126,60.20012646483281,0,1,0,0,10372.0,66587.7,307.2,0.9767643655996915,26666.25,22982.5
2279,городской округ Копейский,Копейский,Челябинская область,городской округ,55.05547836680892,61.568208499466294,0,4,0,0,147109.0,71657.4,314.0,0.9853713912812948,35944.666666666664,29130.833333333332
2280,городской округ Кыштымский,Кыштымский,Челябинская область,городской округ,55.71827155744585,60.41113493800228,0,4,0,0,37146.0,65719.5,308.9,0.9487697194852743,32217.333333333332,26663.5
2281,городской округ Магнитогорский,Магнитогорский,Челябинская область,городской округ,53.41051681918997,59.03910827214551,0,4,0,0,408715.0,83303.8,292.1,1.0,32597.416666666668,27622.5
2282,городской округ Миасский,Миасский,Челябинская область,городской округ,55.07373495065053,60.023940891452874,0,4,0,0,160837.0,78991.3,308.1,0.9157532159888583,35077.666666666664,29226.416666666668
2286,городской округ Троицкий,Троицкий,Челябинская область,городской округ,54.08521589265246,61.571027214715855,0,4,0,0,69845.0,57716.2,304.8,1.0,28573.083333333332,23396.25
2287,городской округ Усть-Катавский,Усть-Катавский,Челябинская область,городской округ,54.98975657994611,58.30025893375212,0,1,0,2,23326.0,57046.3,312.4,0.8926519763354197,26635.833333333332,22588.083333333332
2288,городской округ Чебаркульский,Чебаркульский,Челябинская область,городской округ,54.98068986410224,60.355682431003274,0,4,0,0,44648.0,57557.8,322.8,1.0,33943.5,26876.833333333332
2289,городской округ Южноуральский,Южноуральский,Челябинская область,городской округ,54.42246575164384,61.18186163013472,0,4,0,0,37265.0,70031.6,297.8,0.9973433516704683,30961.75,25478.333333333332
2292,Аргаяшский муниципальный район,Аргаяшский,Челябинская область,муниципальный район,55.41154010822561,60.75661114089775,3,0,0,0,39383.0,59756.1,307.9,0.0,21961.75,19375.083333333332
2293,Ашинский муниципальный район,Ашинский,Челябинская область,муниципальный район,55.05125303485126,57.57290109768551,0,1,0,0,54113.0,70379.1,315.2,0.9576811487073347,27969.083333333332,24025.25
2294,Брединский муниципальный район,Брединский,Челябинская область,муниципальный район,52.432544070439384,60.30762973304089,3,0,0,0,23380.0,48500.9,276.0,0.0,22301.166666666668,18609.583333333332
2295,Варненский муниципальный район,Варненский,Челябинская область,муниципальный район,53.28351925869954,61.237692387322696,3,0,0,3,24054.0,73409.7,279.8,0.0,24303.083333333332,20566.333333333332
2296,Верхнеуральский муниципальный район,Верхнеуральский,Челябинская область,муниципальный район,53.90784524117182,59.52202364471605,3,1,0,0,31251.0,70358.1,295.9,0.4863524367220249,23054.75,20128.75
2297,Еманжелинский муниципальный район,Еманжелинский,Челябинская область,муниципальный район,54.71551528988971,61.29506996011915,3,1,0,0,47326.0,54543.8,303.4,0.9751088196762879,25746.583333333332,22011.083333333332
2298,Еткульский муниципальный район,Еткульский,Челябинская область,муниципальный район,54.762223997657486,61.58803662428602,3,1,0,4,29743.0,61685.8,305.1,0.0,25337.833333333332,21527.416666666668
2299,Карталинский муниципальный район,Карталинский,Челябинская область,муниципальный район,53.04344973525646,60.398198433029016,0,1,1,0,43290.0,63612.2,280.3,0.6173712173712174,22965.666666666668,19938.25
2300,Каслинский муниципальный район,Каслинский,Челябинская область,муниципальный район,56.08227910813691,61.118488406583474,3,1,0,0,29118.0,56740.0,307.7,0.6458204547015591,26254.666666666668,23156.583333333332
2301,Катав-Ивановский муниципальный район,Катав-Ивановский,Челябинская область,муниципальный район,54.69088113797008,58.198000390048506,3,1,0,0,26222.0,53527.9,310.0,0.9243002059339486,25076.75,21608.583333333332
2302,Кизильский муниципальный район,Кизильский,Челябинская область,муниципальный район,52.74984317311629,59.30156283080047,3,0,0,0,19276.0,47177.6,288.8,0.0,19823.416666666668,17996.416666666668
2303,Коркинский муниципальный округ,Коркинский,Челябинская область,муниципальный округ,54.89213023643301,61.32186110934924,0,1,0,0,55417.0,60182.9,306.7,0.9768121695508598,29004.666666666668,23634.416666666668
2304,Красноармейский муниципальный район,Красноармейский,Челябинская область,муниципальный район,55.4438369846433,62.04820356267367,3,1,0,2,49996.0,61073.5,306.5,0.0,23888.0,21158.416666666668
2305,Кунашакский муниципальный район,Кунашакский,Челябинская область,муниципальный район,55.84062276952033,61.63699597829827,3,0,0,0,27505.0,52293.7,302.2,0.0,21420.666666666668,18804.083333333332
